timestamp,ear,yaw,pitch,roll,gaze_h,gaze_v,attention_score,label
11:34:52,0.3947,143.34,62.48,-42.78,0.2734,0.7084,25.0,DISTRACTED
11:34:52,0.3942,143.33,62.36,-43.05,0.2849,0.7054,25.0,DISTRACTED
11:34:52,0.3776,144.93,61.79,-42.13,0.2526,0.6729,25.0,DISTRACTED
11:34:52,0.3859,144.08,62.35,-42.72,0.2922,0.6804,25.0,DISTRACTED
11:34:52,0.3774,144.35,62.10,-42.32,0.2993,0.6651,25.0,DISTRACTED
11:34:52,0.3873,144.96,62.09,-42.43,0.3053,0.6907,25.0,DISTRACTED
11:34:52,0.4044,144.95,62.44,-42.47,0.3042,0.6984,25.0,DISTRACTED
11:34:52,0.4003,144.79,62.31,-42.59,0.2994,0.6787,25.0,DISTRACTED
11:34:52,0.3928,144.64,62.17,-42.81,0.2974,0.6743,25.0,DISTRACTED
11:34:52,0.3904,144.75,62.18,-42.50,0.3162,0.6707,25.0,DISTRACTED
11:34:52,0.4034,144.59,62.37,-42.51,0.3593,0.6151,25.0,DISTRACTED
11:34:52,0.3836,144.52,62.37,-42.53,0.3094,0.6825,25.0,DISTRACTED
11:34:52,0.4007,144.54,62.92,-42.44,0.3704,0.6352,25.0,DISTRACTED
11:34:52,0.4115,144.48,63.09,-42.78,0.3623,0.6144,25.0,DISTRACTED
11:34:52,0.4189,144.53,62.81,-42.48,0.3559,0.6511,25.0,DISTRACTED
11:34:52,0.4123,144.56,62.38,-42.17,0.3544,0.6194,25.0,DISTRACTED
11:34:52,0.3940,143.54,62.77,-43.76,0.2912,0.6148,25.0,DISTRACTED
11:34:52,0.3814,144.06,62.67,-43.90,0.2746,0.6322,25.0,DISTRACTED
11:34:52,0.4111,144.29,62.46,-42.96,0.3488,0.6197,25.0,DISTRACTED
11:34:52,0.3950,144.62,61.82,-42.66,0.3501,0.6518,25.0,DISTRACTED
11:34:52,0.3903,144.65,61.81,-42.81,0.3575,0.6186,25.0,DISTRACTED
11:34:52,0.4050,143.01,62.80,-44.06,0.3280,0.6289,25.0,DISTRACTED
11:34:52,0.3666,144.31,62.28,-43.38,0.3129,0.7043,25.0,DISTRACTED
11:34:52,0.3902,144.33,62.45,-42.62,0.3444,0.6744,25.0,DISTRACTED
11:34:52,0.3893,144.28,62.59,-42.70,0.3566,0.6669,25.0,DISTRACTED
11:34:52,0.3831,144.55,62.76,-42.68,0.3355,0.7012,25.0,DISTRACTED
11:34:52,0.4033,144.92,62.54,-42.15,0.3479,0.6629,25.0,DISTRACTED
11:34:52,0.4092,143.36,62.60,-43.82,0.3381,0.5401,25.0,DISTRACTED
11:34:52,0.3659,143.92,62.88,-44.44,0.2580,0.6263,25.0,DISTRACTED
11:34:52,0.4075,145.10,63.07,-42.76,0.3128,0.7000,25.0,DISTRACTED
11:34:52,0.4115,144.97,63.14,-41.80,0.3605,0.6893,25.0,DISTRACTED
11:34:52,0.4135,144.04,63.36,-43.06,0.3323,0.6675,25.0,DISTRACTED
11:34:52,0.3675,145.03,62.43,-42.90,0.3254,0.5864,25.0,DISTRACTED
11:34:53,0.3956,144.18,62.79,-43.54,0.3593,0.5325,26.1,DISTRACTED
11:34:53,0.3882,144.73,62.16,-42.56,0.3175,0.6649,25.0,DISTRACTED
11:34:53,0.3981,144.38,62.35,-43.06,0.3199,0.6831,25.0,DISTRACTED
11:34:53,0.4044,144.95,62.75,-42.47,0.2918,0.6924,25.0,DISTRACTED
11:34:53,0.4322,145.26,62.83,-41.85,0.3556,0.6465,25.0,DISTRACTED
11:34:53,0.4160,144.94,62.89,-42.67,0.3461,0.6419,25.0,DISTRACTED
11:34:53,0.3950,145.30,62.10,-42.33,0.3331,0.6448,25.0,DISTRACTED
11:34:53,0.4050,144.85,62.44,-42.37,0.3375,0.6679,25.0,DISTRACTED
11:34:53,0.4012,144.71,62.33,-42.61,0.3381,0.6294,25.0,DISTRACTED
11:34:53,0.4130,144.43,63.17,-42.69,0.3330,0.6610,25.0,DISTRACTED
11:34:53,0.4222,145.08,63.45,-42.22,0.3468,0.6903,25.0,DISTRACTED
11:34:53,0.4218,143.46,63.32,-43.78,0.3669,0.5878,25.0,DISTRACTED
11:34:53,0.4011,144.40,62.85,-43.28,0.3456,0.6763,25.0,DISTRACTED
11:34:53,0.4243,144.02,62.99,-42.82,0.3569,0.6636,25.0,DISTRACTED
11:34:53,0.4104,143.64,63.10,-43.57,0.3439,0.6435,25.0,DISTRACTED
11:34:53,0.4118,143.76,62.73,-42.91,0.3552,0.6728,25.0,DISTRACTED
11:34:53,0.4070,144.80,62.77,-42.01,0.3352,0.6625,25.0,DISTRACTED
11:34:53,0.4245,145.13,63.01,-41.44,0.3885,0.6460,25.0,DISTRACTED
11:34:53,0.4223,144.69,63.20,-42.12,0.3883,0.5807,28.3,DISTRACTED
11:34:53,0.4171,144.20,63.43,-42.66,0.3184,0.6934,25.0,DISTRACTED
11:34:53,0.4083,144.95,63.33,-41.84,0.3379,0.6909,25.0,DISTRACTED
11:34:53,0.4450,144.74,63.78,-41.64,0.3667,0.6982,25.0,DISTRACTED
11:34:53,0.4288,144.46,63.64,-42.04,0.3740,0.6755,25.0,DISTRACTED
11:34:53,0.4142,144.51,62.95,-42.48,0.3280,0.5931,25.0,DISTRACTED
11:34:53,0.4146,144.74,62.77,-42.46,0.3349,0.6062,25.0,DISTRACTED
11:34:53,0.4419,144.84,62.80,-41.19,0.3467,0.6566,25.0,DISTRACTED
11:34:53,0.4229,144.96,62.40,-40.99,0.3262,0.6646,25.0,DISTRACTED
11:34:53,0.4142,144.53,62.43,-41.41,0.3422,0.6596,25.0,DISTRACTED
11:34:53,0.3644,144.03,61.55,-42.37,0.3176,0.6136,25.0,DISTRACTED
11:34:53,0.4099,143.50,62.28,-42.91,0.2991,0.6462,25.0,DISTRACTED
11:34:53,0.3858,143.47,62.83,-43.65,0.2494,0.6534,25.0,DISTRACTED
11:34:53,0.3956,144.01,62.55,-42.45,0.2630,0.6851,25.0,DISTRACTED
11:34:53,0.4142,144.02,62.54,-42.17,0.3400,0.6012,25.0,DISTRACTED
11:34:53,0.3956,143.85,62.50,-42.96,0.3190,0.6418,25.0,DISTRACTED
11:34:53,0.4080,143.65,62.70,-42.88,0.2820,0.6803,25.0,DISTRACTED
11:34:53,0.3969,144.05,62.53,-42.58,0.3072,0.6627,25.0,DISTRACTED
11:34:53,0.3996,144.07,62.93,-42.35,0.3200,0.6906,25.0,DISTRACTED
11:34:53,0.4037,144.17,62.71,-42.42,0.3269,0.6775,25.0,DISTRACTED
11:34:54,0.4037,143.78,62.90,-42.97,0.3335,0.6888,25.0,DISTRACTED
11:34:54,0.3983,143.19,62.77,-43.12,0.2948,0.6139,25.0,DISTRACTED
11:34:54,0.3931,143.56,62.69,-42.80,0.3095,0.6386,25.0,DISTRACTED
11:34:54,0.4008,143.26,63.00,-43.01,0.3159,0.6688,25.0,DISTRACTED
11:34:54,0.4276,144.16,62.91,-41.54,0.3501,0.6881,25.0,DISTRACTED
11:34:54,0.4266,143.85,62.79,-41.67,0.3418,0.6551,25.0,DISTRACTED
11:34:54,0.4277,143.98,62.48,-41.57,0.3526,0.6571,25.0,DISTRACTED
11:34:54,0.4259,143.83,62.85,-41.73,0.3477,0.6826,25.0,DISTRACTED
11:34:54,0.4174,143.56,63.42,-42.45,0.3406,0.6702,25.0,DISTRACTED
11:34:54,0.4353,144.22,63.23,-41.26,0.3045,0.6878,25.0,DISTRACTED
11:34:54,0.4398,143.95,63.15,-41.26,0.3172,0.6758,25.0,DISTRACTED
11:34:54,0.4093,143.84,62.85,-41.91,0.3053,0.6433,25.0,DISTRACTED
11:34:54,0.4147,143.87,63.48,-42.67,0.2921,0.6859,25.0,DISTRACTED
11:34:54,0.4367,143.87,63.45,-42.07,0.3421,0.6872,25.0,DISTRACTED
11:34:54,0.4125,143.68,63.21,-42.50,0.3237,0.6773,25.0,DISTRACTED
11:34:54,0.4071,143.81,63.41,-42.58,0.2952,0.6836,25.0,DISTRACTED
11:34:54,0.4165,143.83,63.12,-41.90,0.3731,0.6616,25.0,DISTRACTED
11:34:54,0.4347,143.89,63.41,-41.72,0.3635,0.6890,25.0,DISTRACTED
11:34:54,0.4389,143.74,63.54,-41.91,0.3876,0.6861,25.0,DISTRACTED
11:34:54,0.4346,143.77,63.50,-41.89,0.3863,0.6833,25.0,DISTRACTED
11:34:54,0.4324,143.40,62.91,-42.00,0.3694,0.6852,25.0,DISTRACTED
11:34:54,0.4025,143.29,63.20,-43.04,0.3244,0.6871,25.0,DISTRACTED
11:34:54,0.4180,144.18,62.31,-41.85,0.3102,0.6899,25.0,DISTRACTED
11:34:54,0.4050,144.29,62.48,-41.83,0.3107,0.6711,25.0,DISTRACTED
11:34:54,0.3903,142.79,63.03,-44.01,0.3287,0.5994,25.0,DISTRACTED
11:34:54,0.3741,143.63,62.48,-43.60,0.3096,0.7002,25.0,DISTRACTED
11:34:54,0.4133,143.62,63.08,-42.01,0.3239,0.6912,25.0,DISTRACTED
11:34:54,0.4228,143.00,63.33,-42.80,0.4023,0.5941,29.0,DISTRACTED
11:34:54,0.3978,143.73,62.95,-42.32,0.2854,0.6809,25.0,DISTRACTED
11:34:54,0.4141,143.26,63.13,-42.15,0.3557,0.6651,25.0,DISTRACTED
11:34:54,0.4120,143.24,63.20,-42.47,0.3399,0.6555,25.0,DISTRACTED
11:34:54,0.4121,143.22,63.23,-42.40,0.3514,0.6461,25.0,DISTRACTED
11:34:54,0.4128,143.26,63.16,-42.44,0.3559,0.6534,25.0,DISTRACTED
11:34:54,0.4104,143.23,63.16,-42.45,0.3414,0.6485,25.0,DISTRACTED
11:34:54,0.3895,143.63,62.95,-42.32,0.2811,0.6794,25.0,DISTRACTED
11:34:54,0.4215,143.50,63.03,-41.93,0.3676,0.6915,25.0,DISTRACTED
11:34:54,0.4292,143.27,63.41,-42.47,0.3677,0.6899,25.0,DISTRACTED
11:34:54,0.4208,142.88,63.15,-42.98,0.3765,0.6362,25.0,DISTRACTED
11:34:54,0.4035,143.69,62.95,-42.20,0.2929,0.6862,25.0,DISTRACTED
11:34:55,0.4060,142.73,63.26,-42.98,0.3290,0.6696,25.0,DISTRACTED
11:34:55,0.3850,143.67,62.63,-42.76,0.2988,0.6971,25.0,DISTRACTED
11:34:55,0.4101,144.20,63.51,-41.54,0.3553,0.6930,25.0,DISTRACTED
11:34:55,0.4386,143.28,63.65,-41.54,0.3833,0.6838,25.0,DISTRACTED
11:34:55,0.4025,142.34,63.61,-43.31,0.3266,0.6439,25.0,DISTRACTED
11:34:55,0.3725,143.38,63.03,-42.76,0.2685,0.6866,25.0,DISTRACTED
11:34:55,0.4056,143.51,63.59,-41.81,0.3386,0.6853,25.0,DISTRACTED
11:34:55,0.4351,142.53,64.09,-42.75,0.3715,0.6281,25.0,DISTRACTED
11:34:55,0.4168,142.87,63.55,-42.11,0.3487,0.6399,25.0,DISTRACTED
11:34:55,0.4005,143.30,62.75,-41.37,0.3162,0.6824,25.0,DISTRACTED
11:34:55,0.3919,143.14,62.80,-41.79,0.3301,0.6892,25.0,DISTRACTED
11:34:55,0.3952,143.28,62.70,-41.73,0.3604,0.6926,25.0,DISTRACTED
11:34:55,0.4129,142.85,63.95,-42.69,0.3523,0.7013,25.0,DISTRACTED
11:34:55,0.4204,142.59,63.43,-42.84,0.3461,0.6888,25.0,DISTRACTED
11:34:55,0.3887,142.92,62.94,-42.83,0.2976,0.6809,25.0,DISTRACTED
11:34:55,0.4037,142.73,63.11,-42.75,0.3158,0.6809,25.0,DISTRACTED
11:34:55,0.3907,143.17,62.80,-42.60,0.2982,0.6833,25.0,DISTRACTED
11:34:55,0.4256,142.90,63.40,-42.08,0.3402,0.6818,25.0,DISTRACTED
11:34:55,0.3912,143.24,62.80,-42.56,0.3000,0.6725,25.0,DISTRACTED
11:34:55,0.3842,143.18,62.93,-42.46,0.3103,0.6631,25.0,DISTRACTED
11:34:55,0.3904,143.15,63.39,-42.40,0.3493,0.6938,25.0,DISTRACTED
11:34:55,0.3987,143.24,63.18,-42.31,0.3492,0.6980,25.0,DISTRACTED
11:34:55,0.4081,142.86,63.36,-42.51,0.3709,0.6894,25.0,DISTRACTED
11:34:55,0.3981,143.19,63.23,-42.36,0.3424,0.6946,25.0,DISTRACTED
11:34:55,0.4387,142.51,63.48,-42.07,0.3729,0.6979,25.0,DISTRACTED
11:34:55,0.3979,143.34,63.36,-41.93,0.2979,0.6958,25.0,DISTRACTED
11:34:55,0.4046,142.83,63.50,-42.62,0.2970,0.6933,25.0,DISTRACTED
11:34:55,0.4026,142.79,63.45,-42.67,0.2826,0.6905,25.0,DISTRACTED
11:34:55,0.4162,143.01,63.29,-42.40,0.3027,0.6883,25.0,DISTRACTED
11:34:55,0.4213,142.74,63.32,-42.38,0.3011,0.6880,25.0,DISTRACTED
11:34:55,0.4281,142.69,63.44,-42.46,0.3057,0.6897,25.0,DISTRACTED
11:34:55,0.4244,142.63,63.28,-42.53,0.3021,0.6897,25.0,DISTRACTED
11:34:55,0.4042,143.47,62.61,-42.22,0.3063,0.6775,25.0,DISTRACTED
11:34:55,0.4138,143.21,63.04,-41.91,0.3389,0.6802,25.0,DISTRACTED
11:34:55,0.4044,143.05,62.92,-42.13,0.3201,0.6755,25.0,DISTRACTED
11:34:55,0.4009,143.86,63.16,-40.96,0.3546,0.6720,25.0,DISTRACTED
11:34:55,0.4068,143.04,63.48,-41.28,0.3640,0.6766,25.0,DISTRACTED
11:34:55,0.4015,143.00,63.33,-41.28,0.3622,0.6713,25.0,DISTRACTED
11:34:55,0.4028,143.43,63.33,-41.31,0.3579,0.6700,25.0,DISTRACTED
11:34:55,0.4008,142.81,63.60,-42.58,0.3111,0.6741,25.0,DISTRACTED
11:34:55,0.3901,142.87,63.07,-42.81,0.3421,0.6785,25.0,DISTRACTED
11:34:55,0.3948,143.06,63.23,-42.51,0.3629,0.6857,25.0,DISTRACTED
11:34:55,0.3955,143.17,63.23,-42.18,0.3612,0.6895,25.0,DISTRACTED
11:34:56,0.4044,143.27,63.53,-41.78,0.3583,0.6748,25.0,DISTRACTED
11:34:56,0.4266,142.60,63.59,-42.62,0.3640,0.6803,25.0,DISTRACTED
11:34:56,0.3838,142.35,62.77,-42.86,0.3060,0.6708,25.0,DISTRACTED
11:34:56,0.3853,142.55,62.97,-43.02,0.3165,0.6826,25.0,DISTRACTED
11:34:56,0.3913,144.09,62.75,-42.21,0.3315,0.6829,25.0,DISTRACTED
11:34:56,0.4048,143.60,63.87,-41.94,0.3535,0.6861,25.0,DISTRACTED
11:34:56,0.4167,143.34,63.39,-41.74,0.3546,0.6638,25.0,DISTRACTED
11:34:56,0.4277,142.62,63.57,-42.86,0.3303,0.6728,25.0,DISTRACTED
11:34:56,0.4035,142.73,62.89,-42.58,0.3235,0.6143,25.0,DISTRACTED
11:34:56,0.3980,142.75,63.51,-42.59,0.2907,0.6861,25.0,DISTRACTED
11:34:56,0.4068,142.84,63.39,-42.44,0.2970,0.6942,25.0,DISTRACTED
11:34:56,0.3989,142.67,63.37,-42.77,0.3011,0.6949,25.0,DISTRACTED
11:34:56,0.3912,143.56,62.87,-41.81,0.3338,0.7001,25.0,DISTRACTED
11:34:56,0.4003,143.15,63.26,-42.18,0.3302,0.7014,25.0,DISTRACTED
11:34:56,0.3970,143.22,63.24,-42.38,0.2985,0.6988,25.0,DISTRACTED
11:34:56,0.4278,142.00,63.72,-43.69,0.3193,0.6883,25.0,DISTRACTED
11:34:56,0.3990,141.47,63.43,-44.49,0.2846,0.6909,25.0,DISTRACTED
11:34:56,0.4088,142.58,63.34,-43.06,0.3109,0.6884,25.0,DISTRACTED
11:34:56,0.4121,143.34,63.34,-42.31,0.3149,0.7090,25.0,DISTRACTED
11:34:56,0.4174,143.67,63.47,-41.75,0.3289,0.7051,25.0,DISTRACTED
11:34:56,0.3963,141.50,64.14,-43.63,0.2884,0.6649,25.0,DISTRACTED
11:34:56,0.3556,141.37,63.35,-44.47,0.2644,0.6786,25.0,DISTRACTED
11:34:56,0.3640,141.82,63.57,-43.94,0.2740,0.6801,25.0,DISTRACTED
11:34:56,0.3574,143.46,63.08,-41.13,0.3244,0.5979,25.0,DISTRACTED
11:34:56,0.3625,143.50,63.58,-41.94,0.3031,0.6728,25.0,DISTRACTED
11:34:56,0.3544,143.39,63.76,-41.60,0.2912,0.6678,25.0,DISTRACTED
11:34:56,0.3628,143.81,63.47,-41.06,0.3169,0.6710,25.0,DISTRACTED
11:34:56,0.3598,143.13,63.69,-41.93,0.3122,0.6693,25.0,DISTRACTED
11:34:56,0.3435,144.39,63.02,-40.82,0.3222,0.7008,25.0,DISTRACTED
11:34:56,0.3648,144.15,61.98,-40.28,0.3531,0.5421,25.0,DISTRACTED
11:34:56,0.3853,143.91,62.12,-40.85,0.3023,0.6329,25.0,DISTRACTED
11:34:56,0.3740,143.96,62.06,-40.81,0.2887,0.6324,25.0,DISTRACTED
11:34:56,0.4138,142.72,63.26,-42.42,0.3413,0.6792,25.0,DISTRACTED
11:34:56,0.3862,143.28,62.96,-42.39,0.3233,0.6364,25.0,DISTRACTED
11:34:56,0.3977,143.10,63.46,-42.09,0.3148,0.6745,25.0,DISTRACTED
11:34:56,0.4038,143.32,63.24,-41.50,0.2853,0.6784,25.0,DISTRACTED
11:34:56,0.3891,143.05,63.38,-42.45,0.2760,0.6895,25.0,DISTRACTED
11:34:56,0.3881,143.26,62.76,-42.26,0.2969,0.6964,25.0,DISTRACTED
11:34:57,0.3931,142.90,62.84,-42.37,0.2958,0.6945,25.0,DISTRACTED
11:34:57,0.3831,143.22,62.49,-41.99,0.2701,0.6962,25.0,DISTRACTED
11:34:57,0.4077,143.02,63.06,-42.00,0.3318,0.6918,25.0,DISTRACTED
11:34:57,0.3915,143.40,62.75,-42.31,0.2605,0.6960,25.0,DISTRACTED
11:34:57,0.3949,143.21,63.04,-42.19,0.3293,0.6784,25.0,DISTRACTED
11:34:57,0.4026,143.32,63.16,-42.00,0.3179,0.6969,25.0,DISTRACTED
11:34:57,0.4119,143.44,62.86,-41.01,0.3441,0.6966,25.0,DISTRACTED
11:34:57,0.4013,143.65,62.40,-40.67,0.3459,0.6640,25.0,DISTRACTED
11:34:57,0.4021,143.54,62.46,-40.95,0.3258,0.6938,25.0,DISTRACTED
11:34:57,0.4041,143.50,62.43,-40.88,0.3404,0.6907,25.0,DISTRACTED
11:34:57,0.3991,143.62,62.33,-41.01,0.3230,0.6959,25.0,DISTRACTED
11:34:57,0.4049,143.97,62.93,-40.83,0.3513,0.6956,25.0,DISTRACTED
11:34:57,0.3990,143.25,63.17,-41.41,0.2937,0.6752,25.0,DISTRACTED
11:34:57,0.3751,142.84,63.15,-42.66,0.2785,0.6803,25.0,DISTRACTED
11:34:57,0.3984,142.99,62.83,-42.08,0.3351,0.6906,25.0,DISTRACTED
11:34:57,0.3963,142.83,63.06,-42.17,0.3338,0.6954,25.0,DISTRACTED
11:34:57,0.3848,143.38,62.64,-42.43,0.3304,0.7074,25.0,DISTRACTED
11:34:57,0.4011,143.46,63.55,-41.72,0.3766,0.6806,25.0,DISTRACTED
11:34:57,0.4188,143.61,63.32,-41.89,0.3376,0.6986,25.0,DISTRACTED
11:34:57,0.4067,142.96,63.27,-41.61,0.3300,0.6931,25.0,DISTRACTED
11:34:57,0.3688,143.58,62.22,-41.52,0.2582,0.6913,25.0,DISTRACTED
11:34:57,0.3854,143.97,62.33,-41.68,0.3289,0.7019,25.0,DISTRACTED
11:34:57,0.4120,143.67,63.09,-41.20,0.3516,0.6851,25.0,DISTRACTED
11:34:57,0.4032,144.84,61.33,-41.03,0.2997,0.6883,25.0,DISTRACTED
11:34:57,0.3781,144.46,62.08,-41.55,0.3235,0.6911,25.0,DISTRACTED
11:34:57,0.3802,144.28,62.29,-41.40,0.2992,0.6931,25.0,DISTRACTED
11:34:57,0.3924,146.12,62.47,-39.95,0.2747,0.6679,25.0,DISTRACTED
11:34:57,0.3761,148.72,59.53,-37.90,0.3375,0.6925,25.0,DISTRACTED
11:34:57,0.3773,148.28,59.91,-38.02,0.2765,0.6979,25.0,DISTRACTED
11:34:57,0.3625,148.56,58.96,-38.16,0.2857,0.6942,25.0,DISTRACTED
11:34:57,0.3505,150.06,57.97,-36.63,0.3345,0.6883,25.0,DISTRACTED
11:34:57,0.3422,149.21,57.11,-37.41,0.3005,0.6971,25.0,DISTRACTED
11:34:57,0.3609,150.81,58.41,-36.91,0.2915,0.6813,25.0,DISTRACTED
11:34:57,0.3542,150.18,58.47,-36.33,0.2944,0.6805,25.0,DISTRACTED
11:34:57,0.3114,150.45,56.62,-37.12,0.2965,0.6987,25.0,DISTRACTED
11:34:57,0.3022,-12.35,39.21,-14.66,0.3121,0.6037,45.6,DISTRACTED
11:34:57,0.3183,-10.92,39.58,-13.53,0.2703,0.6846,46.8,DISTRACTED
11:34:57,0.3159,150.99,54.93,-38.15,0.2725,0.6706,25.0,DISTRACTED
11:34:57,0.3198,151.11,55.06,-37.98,0.2660,0.6810,25.0,DISTRACTED
11:34:57,0.3023,-11.37,39.13,-13.65,0.2534,0.7041,46.4,DISTRACTED
11:34:57,0.3280,-11.14,39.42,-13.43,0.2517,0.7016,46.6,DISTRACTED
11:34:58,0.2984,-11.31,38.31,-13.85,0.3037,0.6886,46.4,DISTRACTED
11:34:58,0.3003,-11.91,36.84,-15.12,0.2519,0.6919,45.9,DISTRACTED
11:34:58,0.2958,-11.91,37.10,-14.80,0.2542,0.6741,45.5,DISTRACTED
11:34:58,0.2903,-12.63,37.21,-15.88,0.2579,0.6021,44.1,DISTRACTED
11:34:58,0.2970,-12.07,37.52,-15.73,0.2672,0.6570,45.6,DISTRACTED
11:34:58,0.2941,-12.20,37.10,-16.25,0.2727,0.6227,45.0,DISTRACTED
11:34:58,0.2925,-12.18,37.12,-16.16,0.2758,0.6338,44.8,DISTRACTED
11:34:58,0.2935,-12.11,37.24,-16.13,0.2793,0.6314,45.0,DISTRACTED
11:34:58,0.2945,-12.11,37.19,-16.18,0.2715,0.6456,45.2,DISTRACTED
11:34:58,0.2944,-12.14,37.22,-16.17,0.2769,0.6428,45.1,DISTRACTED
11:34:58,0.2959,-12.11,37.19,-16.15,0.2754,0.6458,45.4,DISTRACTED
11:34:58,0.2937,-12.09,37.23,-16.09,0.2807,0.6363,45.1,DISTRACTED
11:34:58,0.2948,-12.12,37.08,-16.16,0.2664,0.6574,45.2,DISTRACTED
11:34:58,0.3006,-12.08,37.39,-15.02,0.2545,0.6592,45.8,DISTRACTED
11:34:58,0.3084,-11.97,37.64,-15.09,0.2550,0.6912,45.9,DISTRACTED
11:34:58,0.3082,-12.33,37.60,-15.49,0.2560,0.6331,45.6,DISTRACTED
11:34:58,0.3027,-11.79,38.63,-14.97,0.2726,0.6637,46.0,DISTRACTED
11:34:58,0.2890,-12.46,37.56,-15.65,0.2788,0.6002,44.0,DISTRACTED
11:34:58,0.3031,-11.41,37.12,-14.78,0.2884,0.6227,46.4,DISTRACTED
11:34:58,0.2958,-10.43,36.72,-14.89,0.3000,0.6418,46.8,DISTRACTED
11:34:58,0.2875,-10.87,37.01,-15.38,0.3233,0.6044,45.2,DISTRACTED
11:34:58,0.3012,-10.54,37.61,-15.19,0.2749,0.6440,47.1,DISTRACTED
11:34:58,0.2764,-11.67,38.11,-15.36,0.3125,0.5210,42.8,DISTRACTED
11:34:58,0.2920,-11.69,36.84,-15.82,0.2879,0.5037,45.1,DISTRACTED
11:34:58,0.2843,-10.73,36.87,-15.91,0.3265,0.4386,44.8,DISTRACTED
11:34:58,0.2752,-9.84,37.17,-15.21,0.3422,0.4620,44.0,DISTRACTED
11:34:58,0.2697,-10.12,37.17,-15.42,0.3047,0.5110,43.1,DISTRACTED
11:34:58,0.2832,-9.15,37.43,-14.56,0.2763,0.5564,45.2,DISTRACTED
11:34:58,0.2930,-9.07,36.91,-14.70,0.2400,0.6373,46.7,DISTRACTED
11:34:58,0.2923,-9.23,37.19,-14.78,0.2323,0.5860,46.6,DISTRACTED
11:34:58,0.2904,-9.51,36.69,-15.10,0.2343,0.6145,46.3,DISTRACTED
11:34:58,0.2771,-10.02,35.84,-17.55,0.2785,0.4248,44.3,DISTRACTED
11:34:58,0.3000,-7.54,35.21,-15.75,0.3622,0.4534,48.3,DISTRACTED
11:34:58,0.2860,-7.44,32.49,-15.40,0.3136,0.5617,48.1,DISTRACTED
11:34:58,0.2824,-7.32,32.73,-16.40,0.2725,0.6015,47.3,DISTRACTED
11:34:58,0.2851,-7.18,33.36,-16.88,0.3235,0.5303,47.2,DISTRACTED
11:34:58,0.3161,-5.39,35.01,-15.97,0.3563,0.5140,48.8,DISTRACTED
11:34:58,0.3077,-5.21,33.53,-16.51,0.3703,0.5027,54.9,DISTRACTED
11:34:58,0.2909,-4.96,33.16,-16.60,0.4717,0.4128,66.5,DISTRACTED
11:34:58,0.2948,-4.46,31.80,-16.98,0.3547,0.5106,50.7,DISTRACTED
11:34:59,0.2959,-4.03,29.55,-18.38,0.3920,0.5152,64.8,DISTRACTED
11:34:59,0.2925,-3.49,29.79,-18.12,0.4439,0.4833,80.5,DISTRACTED
11:34:59,0.2863,-3.18,30.27,-17.18,0.4163,0.5126,70.6,DISTRACTED
11:34:59,0.3043,-2.70,29.89,-17.16,0.3942,0.5064,65.9,DISTRACTED
11:34:59,0.3011,-2.11,29.71,-17.31,0.3811,0.4961,61.9,DISTRACTED
11:34:59,0.2954,-1.32,30.52,-17.05,0.3715,0.5179,57.2,DISTRACTED
11:34:59,0.2983,-1.14,29.96,-16.15,0.3965,0.5182,66.1,DISTRACTED
11:34:59,0.2923,-1.15,31.02,-18.16,0.3898,0.5117,62.4,DISTRACTED
11:34:59,0.2908,-1.09,29.12,-17.72,0.5524,0.4437,74.9,DISTRACTED
11:34:59,0.2908,-0.74,29.53,-17.11,0.5201,0.4698,81.5,DISTRACTED
11:34:59,0.2940,-0.72,29.25,-17.04,0.5211,0.4979,82.2,DISTRACTED
11:34:59,0.2743,2.56,32.36,-15.42,0.4878,0.4383,74.0,DISTRACTED
11:34:59,0.3078,4.45,33.06,-15.77,0.4147,0.5686,61.9,DISTRACTED
11:34:59,0.2513,4.27,32.19,-16.27,0.4082,0.5370,58.9,DISTRACTED
11:34:59,0.2952,4.27,32.42,-18.18,0.4962,0.4346,76.3,DISTRACTED
11:34:59,0.2601,4.82,31.19,-17.87,0.3917,0.6440,45.3,DISTRACTED
11:34:59,0.2839,6.77,31.25,-18.22,0.3987,0.6123,48.9,DISTRACTED
11:34:59,0.2754,7.45,31.77,-18.40,0.3622,0.7472,47.1,DISTRACTED
11:34:59,0.2670,7.57,30.99,-18.59,0.3577,0.7475,46.5,DISTRACTED
11:34:59,0.2857,8.19,30.65,-18.93,0.5040,0.5809,71.4,DISTRACTED
11:34:59,0.2929,8.43,31.05,-18.34,0.4675,0.5798,70.5,DISTRACTED
11:34:59,0.2760,8.17,31.20,-19.01,0.4910,0.5764,70.7,DISTRACTED
11:34:59,0.2784,8.09,30.72,-19.85,0.5474,0.4993,78.5,ATTENTIVE
11:34:59,0.2805,8.05,29.98,-19.67,0.5330,0.5376,79.5,ATTENTIVE
11:34:59,0.2855,7.70,31.36,-20.36,0.4828,0.5476,79.0,ATTENTIVE
11:34:59,0.2994,7.38,29.84,-20.59,0.4503,0.5588,75.4,ATTENTIVE
11:34:59,0.2936,7.47,30.47,-20.04,0.4942,0.5862,71.0,ATTENTIVE
11:34:59,0.3211,6.74,29.37,-20.94,0.4774,0.5481,82.8,ATTENTIVE
11:34:59,0.3021,6.45,28.80,-20.93,0.4652,0.5320,83.3,ATTENTIVE
11:34:59,0.2980,6.49,28.48,-21.20,0.5221,0.5160,83.5,ATTENTIVE
